,nsample,pid,coretype,expid,event,pmc0,pmc1,pmc2,pmc3,pmc4,pmc5,pmc6,pmc7
277,555,2342,0,0,tick,1883918759,1997369995,1995306162,1883918759,443739601,2118144660.0,1987891720.0,0.0
278,557,2342,0,0,tick,2146440216,1994661457,1993661880,2146440216,494362819,2340491356.0,1988444663.0,0.0
279,559,2342,0,0,tick,1996333656,2005288308,2004283032,1996333656,468560315,2049110494.0,1982343137.0,0.0
280,561,2342,0,0,tick,2180058144,1987894128,1988081814,2180058144,498529342,2068215736.0,2006102703.0,0.0
281,563,2342,0,0,tick,2002601260,1985987393,1984769280,2002601260,465827410,2004017780.0,1985344634.0,0.0
282,565,2342,0,0,tick,2031129162,1995075066,1997584014,2031129162,470842478,2017836803.0,2006428864.0,0.0
283,567,2342,0,0,tick,2048426800,2004102398,2002696506,2048426800,475197198,1906214781.0,2004039845.0,0.0
284,569,2342,0,0,tick,1982631884,1993451522,1993761108,1982631884,461948583,2127035149.0,2000108169.0,0.0
285,571,2342,0,0,tick,2000584651,1991922933,1995697560,2000584651,466668853,2133849566.0,2006842103.0,0.0
286,573,2342,0,0,tick,2048627410,2004523506,2003537238,2048627410,476204918,1980694340.0,1982599578.0,0.0
287,575,2342,0,0,tick,1997719265,1977170500,1985031762,1997719265,464693768,2107737036.0,1994040332.0,0.0
288,577,2342,0,0,tick,2079820513,1991892923,1991167254,2079820513,479316465,2215770411.0,1988627840.0,0.0
289,579,2342,0,0,tick,2096800586,1987949087,1986490956,2096800586,481959821,2159944632.0,2002801294.0,0.0
290,581,2342,0,0,tick,2215897677,1990158839,1989171678,2215897677,504090172,2050076335.0,1991104243.0,0.0
