,nsample,pid,coretype,expid,event,pmc0,pmc1,pmc2,pmc3,pmc4,pmc5,pmc6,pmc7
47,95,2438,0,0,tick,1161747972,1969028373,1969019406,1161747972,65776557,1419022865,1983795152,0
48,97,2438,0,0,tick,2810972029,2010011609,2009994582,2810972029,404964204,3003806416,2010577032,0
49,99,2438,0,0,tick,2981266387,2010960871,2010963372,2981266387,431944682,2970300494,2011002939,0
50,101,2438,0,0,tick,2985798231,2010670327,2010689088,2985798231,432498802,2997271079,2010425070,0
51,103,2438,0,0,tick,2987583939,2010872173,2010872676,2987583939,431484696,2981069052,2010940028,0
52,105,2438,0,0,tick,3012504441,2010937175,2010942384,3012504441,435461611,2978454445,1995021119,0
53,107,2438,0,0,tick,2990143743,2010677908,2010695376,2990143743,434277088,3004595448,2011031406,0
54,109,2438,0,0,tick,2996640900,2010608028,2010626502,2996640900,432987417,2992454175,2010861001,0
55,111,2438,0,0,tick,3009063235,2010765381,2010785340,3009063235,433154772,2998345557,2011072454,0
56,113,2438,0,0,tick,2995682711,2010722381,2010724608,2995682711,433737047,2985033220,2011064135,0
57,115,2438,0,0,tick,3002991041,2010738061,2010742386,3002991041,434941276,3010709713,2010925150,0
58,117,2438,0,0,tick,2951230456,1985254780,1994596026,2951230456,426626156,1657111573,2005689186,0
59,119,2438,0,0,tick,875867832,1966604120,1966604364,875867832,44417188,1412620579,2002411405,0
60,121,2438,0,0,tick,1659047472,2000601798,2000570874,1659047472,145870016,3012298079,2010916936,0
61,123,2438,0,0,tick,3007246387,2010896639,2010903336,3007246387,435171266,2983151936,2011058639,0
62,125,2438,0,0,tick,2952197838,2010714574,2010705132,2952197838,433127843,2975578318,2011131210,0
63,127,2438,0,0,tick,2995751416,2010860520,2010855774,2995751416,433822975,2999691701,2010727719,0
64,129,2438,0,0,tick,3010550735,2010880475,2010893772,3010550735,436093580,3013510132,2011051347,0
65,131,2438,0,0,tick,2968123960,2010581580,2010587556,2968123960,433305063,2955532090,2011129928,0
66,133,2438,0,0,tick,2995016841,2011029025,2011050156,2995016841,434828036,3008941542,2010915704,0
67,135,2438,0,0,tick,2981552609,2010795616,2010819252,2981552609,430717366,2999089974,2011095675,0
68,137,2438,0,0,tick,3006739867,2010704708,2010745884,3006739867,435010537,2977695814,2010865927,0
69,139,2438,0,0,tick,2974710059,2010837140,2010856062,2974710059,436326735,3004639261,2010887277,0
70,141,2438,0,0,tick,3015571224,2010885734,2010907062,3015571224,436742631,2834844211,2010363525,0
