nsample pid coretype expid event pmc0 pmc1 pmc2 pmc3 pmc4
267 2378 0 0 tick 2717495675 2009993803 2010046926 2717495675 406455455
268 2378 0 1 tick 2930676014 2010888052 - 0 -
269 2378 0 0 tick 2678736175 2009623314 2009684196 2678736175 402005806
270 2378 0 1 tick 1543743209 1989093055 - 0 -
271 2378 0 0 tick 870728908 1951364637 1957299918 870728908 44480708
272 2378 0 1 tick 1386080716 1986637690 - 0 -
273 2378 0 0 tick 1425518371 2002174966 2002159986 1425518371 82401850
274 2378 0 1 tick 1415437653 1984067912 - 0 -
275 2378 0 0 tick 2596593975 1987556733 1990381380 2596593975 389138971
276 2378 0 1 tick 2630788142 2009229834 - 0 -
277 2378 0 0 tick 2049844698 2007026561 2007008388 2049844698 285553815
278 2378 0 1 tick 698564247 1982390256 - 0 -
279 2378 0 0 tick 1292941034 1970460461 1970421168 1292941034 73794393
280 2378 0 1 tick 1424176198 2002496889 - 0 -
281 2378 0 0 tick 1416473844 2001932132 2001810060 1416473844 80022565
282 2378 0 1 tick 1593122004 2002064043 - 0 -
283 2378 0 0 tick 2097561739 1991061042 1991167398 2097561739 308602385
284 2378 0 1 tick 682642249 1998039986 - 0 -
285 2378 0 0 tick 1163416262 1969792583 1969835592 1163416262 61628731
286 2378 0 1 tick 1415011112 1978512206 - 0 -
287 2378 0 0 tick 1384265840 1986467349 1986545430 1384265840 74453377
288 2378 0 1 tick 1423216578 2002632618 - 0 -
289 2378 0 0 tick 1548222453 2001633234 2001711516 1548222453 196657260
290 2378 0 1 tick 725558543 2001877653 - 0 -
291 2378 0 0 tick 1152881584 1966586209 1966543584 1152881584 69827441
292 2378 0 1 tick 1396974908 2002598071 - 0 -
293 2378 0 0 tick 1426466029 2001331735 2001380034 1426466029 82438496
294 2378 0 1 tick 1407714041 2002608551 - 0 -
295 2378 0 0 tick 1368656397 1984074232 1984161576 1368656397 148221135
296 2378 0 1 tick 685127376 2000306246 - 0 -
297 2378 0 0 tick 1153097548 1967520481 1967471340 1153097548 66838847
298 2378 0 1 tick 1386371924 1986622920 - 0 -
299 2378 0 0 tick 1424259014 2001893685 2001923700 1424259014 82353794
300 2378 0 1 tick 1379081904 2000591515 - 0 -
301 2378 0 0 tick 1007004653 2001054181 2000986128 1007004653 87618800
302 2378 0 1 tick 748697216 1972572223 - 0 -
303 2378 0 0 tick 1392201528 1995603442 1995569400 1392201528 75829889
304 2378 0 1 tick 1428545690 2002647351 - 0 -
305 2378 0 0 tick 1406595178 2002058752 2002058208 1406595178 77062028
306 2378 0 1 tick 1341909915 1980784156 - 0 -
307 2378 0 0 tick 895138716 2000592224 2000692920 895138716 64242897
308 2378 0 1 tick 827884256 1969661329 - 0 -
309 2378 0 0 tick 1395704691 1981574495 1981702098 1395704691 78382846
310 2378 0 1 tick 1399823808 1982663781 - 0 -
311 2378 0 0 tick 1427308006 2002060199 2002108512 1427308006 82471314
312 2378 0 1 tick 1248217863 1999203233 - 0 -
